"phylum","class","order","family","genus","species","id","resource_id","latitude","longitude","datecollected","year"
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614954,2584,27,56.88,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614955,2584,28.98,50.11,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614956,2584,29.3,50.433,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614957,2584,29.433,50.216,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614959,2584,29.241,50.203,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614958,2584,29.496,50.361,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614960,2584,26.3,54.9,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614961,2584,28.55,50.513,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614962,2584,26.3,54.9,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614963,2584,28.11,51.15,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614947,2584,28.023,50.783,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614946,2584,27.85,51,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614945,2584,27.69,50.88,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614944,2584,27.266,51.183,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614943,2584,27.166,51.091,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614942,2584,27.026,51.571,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614941,2584,27.05,51.93,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614939,2584,27.216,52.166,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614938,2584,27.333,52.308,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614937,2584,26.58,53.093,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614936,2584,26.1,53.17,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614935,2584,26.4,53.47,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614934,2584,26.9,56.8,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614933,2584,26.1,54,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614931,2584,26.2,55.3,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614929,2584,26.38,53.858,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614928,2584,26.2,53.67,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614927,2584,26,53.5,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614926,2584,26.378,53.065,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614925,2584,26.315,52.836,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614924,2584,26.736,52.513,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614923,2584,27.225,52.75,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614922,2584,26.14,54.37,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614921,2584,27.073,52.588,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614920,2584,26.925,52.455,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614919,2584,26.725,52.263,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614918,2584,26.691,52.191,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614917,2584,27.516,52.093,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614916,2584,27.316,51.841,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614915,2584,27.378,51.283,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614914,2584,26.33,54.48,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258614913,2584,26.3167,56.9167,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617689,2584,29.15,50.32,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617070,2584,28.686,50.29,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617071,2584,27,56.88,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617072,2584,28.3,51.07,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617076,2584,29.243,50.433,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617077,2584,29.416,50.316,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617084,2584,29.093,50.47,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617078,2584,29.42,50.25,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617083,2584,26.57,55.725,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617082,2584,29.5,50.3,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617081,2584,29.29,50.45,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617080,2584,26.7,56,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617688,2584,29.15,50.21,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617687,2584,28.98,50.11,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617686,2584,25.6,57,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617685,2584,28.023,50.783,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617684,2584,28.061,50.888,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617683,2584,27.44,52.44,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617682,2584,27.4,52.53,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617681,2584,26.1,54,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617676,2584,26.2,55.3,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617675,2584,26.725,52.263,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617674,2584,26.691,52.191,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617384,2584,29.05,50.35,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617385,2584,29,50.24,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617396,2584,26.3,54.9,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617024,2584,27.516,52.093,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617023,2584,27.316,51.841,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617022,2584,27.378,51.283,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617021,2584,26.33,54.48,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617020,2584,26.3167,56.9167,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616896,2584,28.55,50.513,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616895,2584,28.3,51.07,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616894,2584,29,50.11,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616893,2584,29.026,50.121,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616892,2584,29.361,49.791,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616891,2584,26.3,54.9,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616890,2584,29.218,49.891,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616889,2584,29.231,50.05,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616888,2584,29.311,50.223,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258616887,2584,29.241,50.203,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617079,2584,29.433,50.216,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617027,2584,26.925,52.455,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617028,2584,27.073,52.588,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617029,2584,26.14,54.37,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617030,2584,26.736,52.513,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617031,2584,26.315,52.836,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617032,2584,26.378,53.065,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617033,2584,26,53.5,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617034,2584,26.2,53.67,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617035,2584,26.38,53.858,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617040,2584,26.87,56.42,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617041,2584,26.87,56.42,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617042,2584,26.9,56.8,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617043,2584,26.421,54.16,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617044,2584,26.4,53.47,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617046,2584,26.1,53.17,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617047,2584,26.58,53.093,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617048,2584,26.71,53.09,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617051,2584,27.333,52.308,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617052,2584,27.216,52.166,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617054,2584,27.05,51.93,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617055,2584,27.026,51.571,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617056,2584,27.166,51.091,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617057,2584,27.266,51.183,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617058,2584,27.69,50.88,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617059,2584,27.85,51,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina pacifica",258617060,2584,28.096,51,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614731,2584,27.073,52.588,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614598,2584,28.3,51.07,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614599,2584,28.55,50.513,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614600,2584,28.545,50.9,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614601,2584,26.3,54.9,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614602,2584,28.113,51.008,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614603,2584,28.11,51.15,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614604,2584,28,51.25,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614721,2584,26.3167,56.9167,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614722,2584,26.33,54.48,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614723,2584,27.5,51.366,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614724,2584,27.378,51.283,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614725,2584,27.316,51.841,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614726,2584,27.516,52.093,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614727,2584,27.633,52.295,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614728,2584,26.691,52.191,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614729,2584,26.725,52.263,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614730,2584,26.925,52.455,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614732,2584,26.14,54.37,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614733,2584,27.225,52.75,"1965-01-01 12:00:00+01",1965
"Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina persiensis",258614734,2584,26.736,52.513,"1965-01-01 12:00:00+01",1965
